text_unit_id,review_id,store_key,store_name,rating,rated_at,sentiment,aspect_scores,source,feedback,chunk_text,chunk_index,n_chunks
tu_574c8f222aaa3e40,574c8f222aaa3e40,60874,Hoàng Văn - Cơm Rang & Phở Bò - Định Công,4.7,,neutral,{},befood_comment,"mặn chát, quán thừa muối hay sao mà nêm bò đẫm muối thế,","Tên quán: Hoàng Văn - Cơm Rang & Phở Bò - Định Công
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: mặn chát, quán thừa muối hay sao mà nêm bò đẫm muối thế,",0,1
tu_fc515ecedd1eac43,fc515ecedd1eac43,13942,Phở Bò & Cơm Rang - Nguyễn Trãi,4.3,,neutral,{},befood_comment,"Sạch sẽ, Đóng gói tốt, Đáng đồng tiền, Ngon xỉu","Tên quán: Phở Bò & Cơm Rang - Nguyễn Trãi
Nguồn: befood_comment
Rating người dùng: 4.3
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Sạch sẽ, Đóng gói tốt, Đáng đồng tiền, Ngon xỉu",0,1
tu_cce75a14940d7749,cce75a14940d7749,13942,Phở Bò & Cơm Rang - Nguyễn Trãi,4.3,,neutral,{},befood_comment,Không hợp khẩu vị,"Tên quán: Phở Bò & Cơm Rang - Nguyễn Trãi
Nguồn: befood_comment
Rating người dùng: 4.3
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Không hợp khẩu vị",0,1
tu_c2473daa4268eaa2,c2473daa4268eaa2,13942,Phở Bò & Cơm Rang - Nguyễn Trãi,4.3,,neutral,{},befood_comment,"giao nhanh , sốt vang ăn ổn , phở trộn nhìn có vẻ ngon hơn . Nhưng sao shop để cho khách ăn cốc kì vậy shop 😑","Tên quán: Phở Bò & Cơm Rang - Nguyễn Trãi
Nguồn: befood_comment
Rating người dùng: 4.3
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: giao nhanh , sốt vang ăn ổn , phở trộn nhìn có vẻ ngon hơn . Nhưng sao shop để cho khách ăn cốc kì vậy shop 😑",0,1
tu_298b93db9bda1fc0,298b93db9bda1fc0,13942,Phở Bò & Cơm Rang - Nguyễn Trãi,4.3,,neutral,{},befood_comment,đã note không hành rồi,"Tên quán: Phở Bò & Cơm Rang - Nguyễn Trãi
Nguồn: befood_comment
Rating người dùng: 4.3
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: đã note không hành rồi",0,1
tu_ae3e899e09307fb9,ae3e899e09307fb9,13942,Phở Bò & Cơm Rang - Nguyễn Trãi,4.3,,neutral,{},befood_comment,hơi khô,"Tên quán: Phở Bò & Cơm Rang - Nguyễn Trãi
Nguồn: befood_comment
Rating người dùng: 4.3
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: hơi khô",0,1
tu_ddc36e455a12ed39,ddc36e455a12ed39,13942,Phở Bò & Cơm Rang - Nguyễn Trãi,4.3,,neutral,{},befood_comment,thịt có mùi hôi,"Tên quán: Phở Bò & Cơm Rang - Nguyễn Trãi
Nguồn: befood_comment
Rating người dùng: 4.3
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: thịt có mùi hôi",0,1
tu_ca11348f1a36fc0a,ca11348f1a36fc0a,13942,Phở Bò & Cơm Rang - Nguyễn Trãi,4.3,,neutral,{},befood_comment,đồ ăn phở với cơm đều mặn,"Tên quán: Phở Bò & Cơm Rang - Nguyễn Trãi
Nguồn: befood_comment
Rating người dùng: 4.3
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: đồ ăn phở với cơm đều mặn",0,1
tu_97462b35d7c7edb7,97462b35d7c7edb7,29659,Bánh Cuốn Phủ Lý - Dương Văn Bé,4.5,,neutral,{},befood_comment,"đã ghi chú là ko cho tỏi ớt vào nước mắm, để riêng ra mà vẫn cho vào, Không làm đúng ghi chú","Tên quán: Bánh Cuốn Phủ Lý - Dương Văn Bé
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: đã ghi chú là ko cho tỏi ớt vào nước mắm, để riêng ra mà vẫn cho vào, Không làm đúng ghi chú",0,1
tu_a89971733b87e6c8,a89971733b87e6c8,29659,Bánh Cuốn Phủ Lý - Dương Văn Bé,4.5,,neutral,{},befood_comment,"Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt","Tên quán: Bánh Cuốn Phủ Lý - Dương Văn Bé
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt",0,1
tu_d2b346211c00c498,d2b346211c00c498,29659,Bánh Cuốn Phủ Lý - Dương Văn Bé,4.5,,neutral,{},befood_comment,"Sạch sẽ, Đáng đồng tiền, Đóng gói tốt, Ngon xỉu","Tên quán: Bánh Cuốn Phủ Lý - Dương Văn Bé
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Sạch sẽ, Đáng đồng tiền, Đóng gói tốt, Ngon xỉu",0,1
tu_7fc5b86d74ec835f,7fc5b86d74ec835f,29659,Bánh Cuốn Phủ Lý - Dương Văn Bé,4.5,,neutral,{},befood_comment,"chả nóng ngon, có thêm quất nữa thì tuyệt vời, Ngon xỉu, Sạch sẽ, Đóng gói tốt, Đáng đồng tiền","Tên quán: Bánh Cuốn Phủ Lý - Dương Văn Bé
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: chả nóng ngon, có thêm quất nữa thì tuyệt vời, Ngon xỉu, Sạch sẽ, Đóng gói tốt, Đáng đồng tiền",0,1
tu_f601d4442a02ed0f,f601d4442a02ed0f,29659,Bánh Cuốn Phủ Lý - Dương Văn Bé,4.5,,neutral,{},befood_comment,"Đáng đồng tiền, Sạch sẽ, Đóng gói tốt, Ngon xỉu","Tên quán: Bánh Cuốn Phủ Lý - Dương Văn Bé
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đáng đồng tiền, Sạch sẽ, Đóng gói tốt, Ngon xỉu",0,1
tu_57d542c3957acbae,57d542c3957acbae,29659,Bánh Cuốn Phủ Lý - Dương Văn Bé,4.5,,neutral,{},befood_comment,"không có bát đưng nước chấm. túi bọc nước mắm rách., Đóng gói chưa tốt, Sai/Thiếu món, Không đảm bảo vệ sinh","Tên quán: Bánh Cuốn Phủ Lý - Dương Văn Bé
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: không có bát đưng nước chấm. túi bọc nước mắm rách., Đóng gói chưa tốt, Sai/Thiếu món, Không đảm bảo vệ sinh",0,1
tu_7cbf74f6dae87e9c,7cbf74f6dae87e9c,35452,Út Béo - Bún Đậu Mẹt & Cơm - Ngõ Thái Thịnh 1,4.1,,neutral,{},befood_comment,"Khá ngon, Đóng gói chưa tốt","Tên quán: Út Béo - Bún Đậu Mẹt & Cơm - Ngõ Thái Thịnh 1
Nguồn: befood_comment
Rating người dùng: 4.1
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Khá ngon, Đóng gói chưa tốt",0,1
tu_88086a0c31e9e0d3,88086a0c31e9e0d3,35452,Út Béo - Bún Đậu Mẹt & Cơm - Ngõ Thái Thịnh 1,4.1,,neutral,{},befood_comment,Khá ngon,"Tên quán: Út Béo - Bún Đậu Mẹt & Cơm - Ngõ Thái Thịnh 1
Nguồn: befood_comment
Rating người dùng: 4.1
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Khá ngon",0,1
tu_53238337de508ea9,53238337de508ea9,35452,Út Béo - Bún Đậu Mẹt & Cơm - Ngõ Thái Thịnh 1,4.1,,neutral,{},befood_comment,khá là ổn,"Tên quán: Út Béo - Bún Đậu Mẹt & Cơm - Ngõ Thái Thịnh 1
Nguồn: befood_comment
Rating người dùng: 4.1
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: khá là ổn",0,1
tu_0bd9307cc45523a8,0bd9307cc45523a8,35452,Út Béo - Bún Đậu Mẹt & Cơm - Ngõ Thái Thịnh 1,4.1,,neutral,{},befood_comment,đặt suất lớn mà có tí như này ko có lần 2,"Tên quán: Út Béo - Bún Đậu Mẹt & Cơm - Ngõ Thái Thịnh 1
Nguồn: befood_comment
Rating người dùng: 4.1
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: đặt suất lớn mà có tí như này ko có lần 2",0,1
tu_0624ad7481aa585b,0624ad7481aa585b,35452,Út Béo - Bún Đậu Mẹt & Cơm - Ngõ Thái Thịnh 1,4.1,,neutral,{},befood_comment,ngon nhé,"Tên quán: Út Béo - Bún Đậu Mẹt & Cơm - Ngõ Thái Thịnh 1
Nguồn: befood_comment
Rating người dùng: 4.1
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: ngon nhé",0,1
tu_63784876d4c92834,63784876d4c92834,35452,Út Béo - Bún Đậu Mẹt & Cơm - Ngõ Thái Thịnh 1,4.1,,neutral,{},befood_comment,Món ăn chưa được đẹp mắt.,"Tên quán: Út Béo - Bún Đậu Mẹt & Cơm - Ngõ Thái Thịnh 1
Nguồn: befood_comment
Rating người dùng: 4.1
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Món ăn chưa được đẹp mắt.",0,1
tu_e929c1f9bb53d24c,e929c1f9bb53d24c,35452,Út Béo - Bún Đậu Mẹt & Cơm - Ngõ Thái Thịnh 1,4.1,,neutral,{},befood_comment,bún bị chua đậu chua,"Tên quán: Út Béo - Bún Đậu Mẹt & Cơm - Ngõ Thái Thịnh 1
Nguồn: befood_comment
Rating người dùng: 4.1
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: bún bị chua đậu chua",0,1
tu_c6d18c1383a895ef,c6d18c1383a895ef,35452,Út Béo - Bún Đậu Mẹt & Cơm - Ngõ Thái Thịnh 1,4.1,,neutral,{},befood_comment,Đặt thêm Chả lá lốt mà quán không cho????,"Tên quán: Út Béo - Bún Đậu Mẹt & Cơm - Ngõ Thái Thịnh 1
Nguồn: befood_comment
Rating người dùng: 4.1
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đặt thêm Chả lá lốt mà quán không cho????",0,1
tu_6dbb54d972cabc07,6dbb54d972cabc07,35452,Út Béo - Bún Đậu Mẹt & Cơm - Ngõ Thái Thịnh 1,4.1,,neutral,{},befood_comment,shop kh thấy note em để là nước mắm ạ?,"Tên quán: Út Béo - Bún Đậu Mẹt & Cơm - Ngõ Thái Thịnh 1
Nguồn: befood_comment
Rating người dùng: 4.1
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: shop kh thấy note em để là nước mắm ạ?",0,1
tu_104c0403dd16d90a,104c0403dd16d90a,81993,Thành Tâm Quán - Phở & Cơm Rang - Định Công Hạ,4.7,,neutral,{},befood_comment,Không hợp khẩu vị,"Tên quán: Thành Tâm Quán - Phở & Cơm Rang - Định Công Hạ
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Không hợp khẩu vị",0,1
tu_c23e39c7f566ac96,c23e39c7f566ac96,21980,H&A Quán - Bún Đậu & Nem Nướng - Vĩnh Tuy,4.8,,neutral,{},befood_comment,"Ngon xỉu, Đáng đồng tiền, Đóng gói tốt","Tên quán: H&A Quán - Bún Đậu & Nem Nướng - Vĩnh Tuy
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu, Đáng đồng tiền, Đóng gói tốt",0,1
tu_a9fea56e79885606,a9fea56e79885606,21980,H&A Quán - Bún Đậu & Nem Nướng - Vĩnh Tuy,4.8,,neutral,{},befood_comment,"Sạch sẽ, Đáng đồng tiền, Đóng gói tốt, Ngon xỉu","Tên quán: H&A Quán - Bún Đậu & Nem Nướng - Vĩnh Tuy
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Sạch sẽ, Đáng đồng tiền, Đóng gói tốt, Ngon xỉu",0,1
tu_24d891750fd49a55,24d891750fd49a55,21980,H&A Quán - Bún Đậu & Nem Nướng - Vĩnh Tuy,4.8,,neutral,{},befood_comment,"Đồ ăn no căng. Không như mấy quán khác, ít lèo tèo. Lần sau sẽ mua tiếp., Đáng đồng tiền, Sạch sẽ, Ngon xỉu, Đóng gói tốt","Tên quán: H&A Quán - Bún Đậu & Nem Nướng - Vĩnh Tuy
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đồ ăn no căng. Không như mấy quán khác, ít lèo tèo. Lần sau sẽ mua tiếp., Đáng đồng tiền, Sạch sẽ, Ngon xỉu, Đóng gói tốt",0,1
tu_fd87b30256ececc6,fd87b30256ececc6,21980,H&A Quán - Bún Đậu & Nem Nướng - Vĩnh Tuy,4.8,,neutral,{},befood_comment,"Sạch sẽ, Đóng gói tốt, Đáng đồng tiền, Ngon xỉu","Tên quán: H&A Quán - Bún Đậu & Nem Nướng - Vĩnh Tuy
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Sạch sẽ, Đóng gói tốt, Đáng đồng tiền, Ngon xỉu",0,1
tu_7a85d1617fe089a9,7a85d1617fe089a9,21980,H&A Quán - Bún Đậu & Nem Nướng - Vĩnh Tuy,4.8,,neutral,{},befood_comment,Đáng đồng tiền,"Tên quán: H&A Quán - Bún Đậu & Nem Nướng - Vĩnh Tuy
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đáng đồng tiền",0,1
tu_2595021d13d7e811,2595021d13d7e811,21980,H&A Quán - Bún Đậu & Nem Nướng - Vĩnh Tuy,4.8,,neutral,{},befood_comment,Đóng gói chưa tốt,"Tên quán: H&A Quán - Bún Đậu & Nem Nướng - Vĩnh Tuy
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đóng gói chưa tốt",0,1
tu_e156a9e6e3152cbc,e156a9e6e3152cbc,114833,Cơm Ngon Xuân Trường - Giáp Nhị,4.6,,neutral,{},befood_comment,"đã đặt nhiều lần, cơm ngon chất lượng, Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ","Tên quán: Cơm Ngon Xuân Trường - Giáp Nhị
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: đã đặt nhiều lần, cơm ngon chất lượng, Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ",0,1
tu_8b87f8295eaf52ee,8b87f8295eaf52ee,114833,Cơm Ngon Xuân Trường - Giáp Nhị,4.6,,neutral,{},befood_comment,Ngon xỉu,"Tên quán: Cơm Ngon Xuân Trường - Giáp Nhị
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu",0,1
tu_fe5e7e8c47420cea,fe5e7e8c47420cea,114833,Cơm Ngon Xuân Trường - Giáp Nhị,4.6,,neutral,{},befood_comment,"Ngon xỉu, Đóng gói tốt, Đáng đồng tiền, Sạch sẽ","Tên quán: Cơm Ngon Xuân Trường - Giáp Nhị
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu, Đóng gói tốt, Đáng đồng tiền, Sạch sẽ",0,1
tu_7d3047fcf0338041,7d3047fcf0338041,114833,Cơm Ngon Xuân Trường - Giáp Nhị,4.6,,neutral,{},befood_comment,"Ngon xỉu, Đóng gói tốt, Đáng đồng tiền","Tên quán: Cơm Ngon Xuân Trường - Giáp Nhị
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu, Đóng gói tốt, Đáng đồng tiền",0,1
tu_a5d83ace86ef130c,a5d83ace86ef130c,114833,Cơm Ngon Xuân Trường - Giáp Nhị,4.6,,neutral,{},befood_comment,"gửi nhầm món, Sai/Thiếu món","Tên quán: Cơm Ngon Xuân Trường - Giáp Nhị
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: gửi nhầm món, Sai/Thiếu món",0,1
tu_18392d34aa8656bd,18392d34aa8656bd,114833,Cơm Ngon Xuân Trường - Giáp Nhị,4.6,,neutral,{},befood_comment,Không hợp khẩu vị,"Tên quán: Cơm Ngon Xuân Trường - Giáp Nhị
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Không hợp khẩu vị",0,1
tu_5f0830e52c6e3195,5f0830e52c6e3195,114833,Cơm Ngon Xuân Trường - Giáp Nhị,4.6,,neutral,{},befood_comment,sai món ăn . Minhg đặt sườn ko đặt gà,"Tên quán: Cơm Ngon Xuân Trường - Giáp Nhị
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: sai món ăn . Minhg đặt sườn ko đặt gà",0,1
tu_c4aa9ae36dcca43f,c4aa9ae36dcca43f,87272,"Thành Tâm Quán - Cơm Rang, Phở Bò & Bún Bò Huế - Định Công Thượng",4.4,,neutral,{},befood_comment,"Đáng đồng tiền, Sạch sẽ, Đóng gói tốt, Ngon xỉu","Tên quán: Thành Tâm Quán - Cơm Rang, Phở Bò & Bún Bò Huế - Định Công Thượng
Nguồn: befood_comment
Rating người dùng: 4.4
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đáng đồng tiền, Sạch sẽ, Đóng gói tốt, Ngon xỉu",0,1
tu_bbc3e2631d058d9f,bbc3e2631d058d9f,87272,"Thành Tâm Quán - Cơm Rang, Phở Bò & Bún Bò Huế - Định Công Thượng",4.4,,neutral,{},befood_comment,"Đóng gói cẩu thả, Đóng gói chưa tốt","Tên quán: Thành Tâm Quán - Cơm Rang, Phở Bò & Bún Bò Huế - Định Công Thượng
Nguồn: befood_comment
Rating người dùng: 4.4
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đóng gói cẩu thả, Đóng gói chưa tốt",0,1
tu_d0e569897c20b7fe,d0e569897c20b7fe,87272,"Thành Tâm Quán - Cơm Rang, Phở Bò & Bún Bò Huế - Định Công Thượng",4.4,,neutral,{},befood_comment,Đáng đồng tiền,"Tên quán: Thành Tâm Quán - Cơm Rang, Phở Bò & Bún Bò Huế - Định Công Thượng
Nguồn: befood_comment
Rating người dùng: 4.4
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đáng đồng tiền",0,1
tu_a5afab79cf4ec0ca,a5afab79cf4ec0ca,87272,"Thành Tâm Quán - Cơm Rang, Phở Bò & Bún Bò Huế - Định Công Thượng",4.4,,neutral,{},befood_comment,Normal,"Tên quán: Thành Tâm Quán - Cơm Rang, Phở Bò & Bún Bò Huế - Định Công Thượng
Nguồn: befood_comment
Rating người dùng: 4.4
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Normal",0,1
tu_fbe5ae3a90d2f6d2,fbe5ae3a90d2f6d2,87272,"Thành Tâm Quán - Cơm Rang, Phở Bò & Bún Bò Huế - Định Công Thượng",4.4,,neutral,{},befood_comment,"Mình đặt với suy nghĩ tên quán là Thành Tâm thì sẽ làm đồ ăn mà đặt tâm vào. Hôm qua sau khi ăn cả bún bò và phở thì mình bị say mì chính, đầy bụng đến hôm nay chưa hết. Bỏ tiền ra ăn mà vừa mất thêm tiền mua thuốc vừa rước bực vào người, Không đảm bảo vệ sinh","Tên quán: Thành Tâm Quán - Cơm Rang, Phở Bò & Bún Bò Huế - Định Công Thượng
Nguồn: befood_comment
Rating người dùng: 4.4
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Mình đặt với suy nghĩ tên quán là Thành Tâm thì sẽ làm đồ ăn mà đặt tâm vào. Hôm qua sau khi ăn cả bún bò và phở thì mình bị say mì chính, đầy bụng đến hôm nay chưa hết. Bỏ tiền ra ăn mà vừa mất thêm tiền mua thuốc vừa rước bực vào người, Không đảm bảo vệ sinh",0,1
tu_2917d9b3657e5de8,2917d9b3657e5de8,87272,"Thành Tâm Quán - Cơm Rang, Phở Bò & Bún Bò Huế - Định Công Thượng",4.4,,neutral,{},befood_comment,ok ngon,"Tên quán: Thành Tâm Quán - Cơm Rang, Phở Bò & Bún Bò Huế - Định Công Thượng
Nguồn: befood_comment
Rating người dùng: 4.4
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: ok ngon",0,1
tu_5845c437315818c6,5845c437315818c6,87272,"Thành Tâm Quán - Cơm Rang, Phở Bò & Bún Bò Huế - Định Công Thượng",4.4,,neutral,{},befood_comment,giờ,"Tên quán: Thành Tâm Quán - Cơm Rang, Phở Bò & Bún Bò Huế - Định Công Thượng
Nguồn: befood_comment
Rating người dùng: 4.4
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: giờ",0,1
tu_afe588f844e62a06,afe588f844e62a06,87272,"Thành Tâm Quán - Cơm Rang, Phở Bò & Bún Bò Huế - Định Công Thượng",4.4,,neutral,{},befood_comment,"chán, k có vị gì, k tương ớt ăn nhạt nhẽo","Tên quán: Thành Tâm Quán - Cơm Rang, Phở Bò & Bún Bò Huế - Định Công Thượng
Nguồn: befood_comment
Rating người dùng: 4.4
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: chán, k có vị gì, k tương ớt ăn nhạt nhẽo",0,1
tu_7f14cd5086745a9d,7f14cd5086745a9d,130463,Thanh Hà Food - Phở Cuốn & Bún Trộn - Đại Từ,4.9,,neutral,{},befood_comment,"ngon,sạch sẽ,hợp khẩu vị,1 suất khá đầy đặn. lần sau sẽ mua lại, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt, Ngon xỉu","Tên quán: Thanh Hà Food - Phở Cuốn & Bún Trộn - Đại Từ
Nguồn: befood_comment
Rating người dùng: 4.9
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: ngon,sạch sẽ,hợp khẩu vị,1 suất khá đầy đặn. lần sau sẽ mua lại, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt, Ngon xỉu",0,1
